LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate
14691,-,1117863694,2005.06.03,R12-M1-N3-C:J11-U11,2005-06-03-22.41.34.086324,R12-M1-N3-C:J11-U11,RAS,KERNEL,INFO,total of 2 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14699,-,1117863694,2005.06.03,R00-M1-NF-C:J13-U11,2005-06-03-22.41.34.546443,R00-M1-NF-C:J13-U11,RAS,KERNEL,INFO,total of 3 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14693,-,1117863694,2005.06.03,R03-M1-N2-C:J13-U01,2005-06-03-22.41.34.120775,R03-M1-N2-C:J13-U01,RAS,KERNEL,INFO,"CE sym 26, at 0x06f7e2e0, mask 0x08",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14695,-,1117863694,2005.06.03,R15-M1-N6-C:J04-U11,2005-06-03-22.41.34.179059,R15-M1-N6-C:J04-U11,RAS,KERNEL,INFO,"CE sym 14, at 0x06047860, mask 0x20",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14692,-,1117863694,2005.06.03,R00-M1-NF-C:J13-U11,2005-06-03-22.41.34.103675,R00-M1-NF-C:J13-U11,RAS,KERNEL,INFO,"CE sym 6, at 0x0795ad60, mask 0x80",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14702,-,1117863694,2005.06.03,R03-M1-N2-C:J13-U01,2005-06-03-22.41.34.751589,R03-M1-N2-C:J13-U01,RAS,KERNEL,INFO,"CE sym 26, at 0x06f7e2e0, mask 0x08",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14703,-,1117863694,2005.06.03,R15-M1-N6-C:J04-U11,2005-06-03-22.41.34.784843,R15-M1-N6-C:J04-U11,RAS,KERNEL,INFO,total of 5 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14704,-,1117863694,2005.06.03,R03-M1-N2-C:J13-U01,2005-06-03-22.41.34.930115,R03-M1-N2-C:J13-U01,RAS,KERNEL,INFO,"CE sym 26, at 0x0685e2e0, mask 0x08",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14696,-,1117863694,2005.06.03,R00-M1-NF-C:J13-U11,2005-06-03-22.41.34.328816,R00-M1-NF-C:J13-U11,RAS,KERNEL,INFO,"CE sym 4, at 0x0371a2a0, mask 0x10",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14694,-,1117863694,2005.06.03,R06-M0-N6-C:J10-U11,2005-06-03-22.41.34.137908,R06-M0-N6-C:J10-U11,RAS,KERNEL,INFO,total of 2 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14701,-,1117863694,2005.06.03,R15-M1-N6-C:J04-U11,2005-06-03-22.41.34.605102,R15-M1-N6-C:J04-U11,RAS,KERNEL,INFO,"CE sym 14, at 0x06047860, mask 0x20",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14705,-,1117863695,2005.06.03,R03-M1-N2-C:J13-U01,2005-06-03-22.41.35.098285,R03-M1-N2-C:J13-U01,RAS,KERNEL,INFO,total of 7 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14706,-,1117863760,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-22.42.40.819221,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,E1,instruction cache parity error corrected
14714,-,1117865191,2005.06.03,R03-M1-N9-C:J09-U11,2005-06-03-23.06.31.853679,R03-M1-N9-C:J09-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1",E4,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>"
14713,-,1117865191,2005.06.03,R07-M0-N8-C:J11-U11,2005-06-03-23.06.31.828485,R07-M0-N8-C:J11-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 27, bit 6",E4,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>"
14710,-,1117865191,2005.06.03,R03-M0-NB-C:J10-U11,2005-06-03-23.06.31.612312,R03-M0-NB-C:J10-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 12, bit 2",E4,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>"
14708,-,1117865191,2005.06.03,R12-M1-N3-C:J11-U11,2005-06-03-23.06.31.561279,R12-M1-N3-C:J11-U11,RAS,KERNEL,INFO,"3 ddr errors(s) detected and corrected on rank 0, symbol 7, bit 5",E4,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>"
14712,-,1117865191,2005.06.03,R12-M1-N3-C:J11-U11,2005-06-03-23.06.31.803435,R12-M1-N3-C:J11-U11,RAS,KERNEL,INFO,"CE sym 7, at 0x03ffa060, mask 0x04",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14715,-,1117865191,2005.06.03,R03-M0-NB-C:J10-U11,2005-06-03-23.06.31.870538,R03-M0-NB-C:J10-U11,RAS,KERNEL,INFO,"CE sym 12, at 0x0b71b560, mask 0x20",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14711,-,1117865191,2005.06.03,R16-M1-N2-C:J17-U01,2005-06-03-23.06.31.768286,R16-M1-N2-C:J17-U01,RAS,KERNEL,INFO,"CE sym 2, at 0x0b85ea80, mask 0x08",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14709,-,1117865191,2005.06.03,R13-M0-NA-C:J14-U01,2005-06-03-23.06.31.586529,R13-M0-NA-C:J14-U01,RAS,KERNEL,INFO,9155849 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,E5,<*> L3 <*> error(s) (dcr 0x<*>) detected and corrected
14707,-,1117865191,2005.06.03,R16-M1-N2-C:J17-U01,2005-06-03-23.06.31.534652,R16-M1-N2-C:J17-U01,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 2, bit 4",E4,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>"
14721,-,1117865192,2005.06.03,R12-M1-N3-C:J11-U11,2005-06-03-23.06.32.246746,R12-M1-N3-C:J11-U11,RAS,KERNEL,INFO,"CE sym 7, at 0x03ffa060, mask 0x04",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14723,-,1117865192,2005.06.03,R03-M1-N9-C:J09-U11,2005-06-03-23.06.32.281133,R03-M1-N9-C:J09-U11,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14719,-,1117865192,2005.06.03,R03-M1-N9-C:J09-U11,2005-06-03-23.06.32.081428,R03-M1-N9-C:J09-U11,RAS,KERNEL,INFO,"CE sym 25, at 0x06c27c60, mask 0x40",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14720,-,1117865192,2005.06.03,R03-M0-NB-C:J10-U11,2005-06-03-23.06.32.098442,R03-M0-NB-C:J10-U11,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14718,-,1117865192,2005.06.03,R07-M0-N8-C:J11-U11,2005-06-03-23.06.32.064575,R07-M0-N8-C:J11-U11,RAS,KERNEL,INFO,"CE sym 27, at 0x0a3bf660, mask 0x02",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14716,-,1117865192,2005.06.03,R16-M1-N2-C:J17-U01,2005-06-03-23.06.32.029993,R16-M1-N2-C:J17-U01,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14717,-,1117865192,2005.06.03,R12-M1-N3-C:J11-U11,2005-06-03-23.06.32.047327,R12-M1-N3-C:J11-U11,RAS,KERNEL,INFO,"CE sym 7, at 0x03ffa060, mask 0x04",E6,"CE sym <*> at 0x<*>, mask 0x<*>"
14724,-,1117865192,2005.06.03,R12-M1-N3-C:J11-U11,2005-06-03-23.06.32.429303,R12-M1-N3-C:J11-U11,RAS,KERNEL,INFO,total of 3 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14722,-,1117865192,2005.06.03,R07-M0-N8-C:J11-U11,2005-06-03-23.06.32.264153,R07-M0-N8-C:J11-U11,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E7,total of <*> ddr error(s) detected and corrected
14725,-,1117865414,2005.06.03,R33-M1-L0-U22-C,2005-06-03-23.10.14.414021,R33-M1-L0-U22-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R33-M1-L0-U22-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14726,-,1117865414,2005.06.03,R27-M1-L3-U18-C,2005-06-03-23.10.14.417744,R27-M1-L3-U18-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R27-M1-L3-U18-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14728,-,1117865954,2005.06.03,R27-M1-L3-U18-C,2005-06-03-23.19.14.625863,R27-M1-L3-U18-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R27-M1-L3-U18-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14727,-,1117865954,2005.06.03,R33-M1-L0-U22-C,2005-06-03-23.19.14.621840,R33-M1-L0-U22-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R33-M1-L0-U22-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14730,-,1117867321,2005.06.03,,2005-06-03-23.42.01.994539,,RAS,MMCS,INFO,ciodb has been restarted.,E14,ciodb has been restarted.
14729,-,1117867321,2005.06.03,,2005-06-03-23.42.01.596122,,RAS,MMCS,INFO,idoproxydb has been started: $Name: DRV142_2005 $ Input parameters: -enableflush -loguserinfo db.properties BlueGene1,E13,idoproxydb has been started: $Name: <*> $ Input parameters: -enableflush -loguserinfo db.properties BlueGene1
14731,-,1117867322,2005.06.03,,2005-06-03-23.42.02.002399,,RAS,MMCS,INFO,mmcs_db_server has been started: ./mmcs_db_server --useDatabase BGL --dbproperties serverdb.properties --iolog /bgl/BlueLight/logs/BGL --reconnect-blocks all,E15,mmcs_db_server has been started: ./mmcs_db_server --useDatabase BGL --dbproperties serverdb.properties --iolog /bgl/BlueLight/logs/BGL --reconnect-blocks all
14732,-,1117867754,2005.06.03,R33-M1-L0-U22-C,2005-06-03-23.49.14.527727,R33-M1-L0-U22-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R33-M1-L0-U22-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14733,-,1117867754,2005.06.03,R27-M1-L3-U18-C,2005-06-03-23.49.14.531764,R27-M1-L3-U18-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R27-M1-L3-U18-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14735,-,1117869001,2005.06.04,R27-M1-L3-U18-C,2005-06-04-00.10.01.050649,R27-M1-L3-U18-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R27-M1-L3-U18-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14734,-,1117869001,2005.06.04,R33-M1-L0-U22-C,2005-06-04-00.10.01.045684,R33-M1-L0-U22-C,RAS,LINKCARD,INFO,MidplaneSwitchController performing bit sparing on R33-M1-L0-U22-C bit 3,E2,MidplaneSwitchController performing bit sparing on <*> bit 3
14737,-,1117869871,2005.06.04,R23-M1-N8-I:J18-U01,2005-06-04-00.24.31.594456,R23-M1-N8-I:J18-U01,RAS,APP,FATAL,ciod: LOGIN chdir(/p/gb2/draeger/benchmark/dat32k_060205) failed: No such file or directory,E16,ciod: LOGIN <*> failed: No such file or directory
14736,-,1117869871,2005.06.04,R23-M0-N4-I:J18-U11,2005-06-04-00.24.31.560279,R23-M0-N4-I:J18-U11,RAS,APP,FATAL,ciod: LOGIN chdir(/p/gb2/draeger/benchmark/dat32k_060205) failed: No such file or directory,E16,ciod: LOGIN <*> failed: No such file or directory
14740,APPREAD,1117869872,2005.06.04,R04-M1-N4-I:J18-U01,2005-06-04-00.24.32.481570,R04-M1-N4-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33570,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14739,APPREAD,1117869872,2005.06.04,R04-M1-N4-I:J18-U11,2005-06-04-00.24.32.432192,R04-M1-N4-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33569,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14738,APPREAD,1117869872,2005.06.04,R23-M1-N8-I:J18-U11,2005-06-04-00.24.32.398284,R23-M1-N8-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33399,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14745,APPREAD,1117869873,2005.06.04,R36-M0-NC-I:J18-U11,2005-06-04-00.24.33.304903,R36-M0-NC-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33229,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14761,APPREAD,1117869873,2005.06.04,R33-M0-NC-I:J18-U11,2005-06-04-00.24.33.868444,R33-M0-NC-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33389,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14762,APPREAD,1117869873,2005.06.04,R33-M0-NC-I:J18-U01,2005-06-04-00.24.33.916623,R33-M0-NC-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33390,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14763,APPREAD,1117869873,2005.06.04,R31-M0-N0-I:J18-U11,2005-06-04-00.24.33.950726,R31-M0-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33299,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14764,APPREAD,1117869873,2005.06.04,R31-M0-N0-I:J18-U01,2005-06-04-00.24.33.989560,R31-M0-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33300,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14744,APPREAD,1117869873,2005.06.04,R36-M0-N8-I:J18-U01,2005-06-04-00.24.33.270584,R36-M0-N8-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33232,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14749,APPREAD,1117869873,2005.06.04,R31-M0-N4-I:J18-U11,2005-06-04-00.24.33.453745,R31-M0-N4-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33297,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14760,APPREAD,1117869873,2005.06.04,R25-M0-N4-I:J18-U01,2005-06-04-00.24.33.834851,R25-M0-N4-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33466,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14747,APPREAD,1117869873,2005.06.04,R36-M0-N0-I:J18-U11,2005-06-04-00.24.33.385805,R36-M0-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33235,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14748,APPREAD,1117869873,2005.06.04,R36-M0-N0-I:J18-U01,2005-06-04-00.24.33.419959,R36-M0-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33236,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14746,APPREAD,1117869873,2005.06.04,R36-M0-NC-I:J18-U01,2005-06-04-00.24.33.352044,R36-M0-NC-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33230,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14755,APPREAD,1117869873,2005.06.04,R22-M1-N8-I:J18-U11,2005-06-04-00.24.33.667306,R22-M1-N8-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33271,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14758,APPREAD,1117869873,2005.06.04,R33-M1-N0-I:J18-U01,2005-06-04-00.24.33.767939,R33-M1-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33524,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14757,APPREAD,1117869873,2005.06.04,R33-M1-N0-I:J18-U11,2005-06-04-00.24.33.734296,R33-M1-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33523,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14756,APPREAD,1117869873,2005.06.04,R22-M1-N8-I:J18-U01,2005-06-04-00.24.33.700844,R22-M1-N8-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33272,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14751,APPREAD,1117869873,2005.06.04,R36-M0-N4-I:J18-U11,2005-06-04-00.24.33.521234,R36-M0-N4-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33233,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14759,APPREAD,1117869873,2005.06.04,R25-M0-N4-I:J18-U11,2005-06-04-00.24.33.801675,R25-M0-N4-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33465,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14752,APPREAD,1117869873,2005.06.04,R36-M0-N4-I:J18-U01,2005-06-04-00.24.33.560750,R36-M0-N4-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33234,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14753,APPREAD,1117869873,2005.06.04,R36-M1-NC-I:J18-U11,2005-06-04-00.24.33.595630,R36-M1-NC-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33613,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14754,APPREAD,1117869873,2005.06.04,R36-M1-NC-I:J18-U01,2005-06-04-00.24.33.632761,R36-M1-NC-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33614,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14750,APPREAD,1117869873,2005.06.04,R31-M0-N4-I:J18-U01,2005-06-04-00.24.33.487573,R31-M0-N4-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33298,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14741,APPREAD,1117869873,2005.06.04,R35-M1-N0-I:J18-U11,2005-06-04-00.24.33.168659,R35-M1-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33459,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14742,APPREAD,1117869873,2005.06.04,R35-M1-N0-I:J18-U01,2005-06-04-00.24.33.203068,R35-M1-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33460,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14743,APPREAD,1117869873,2005.06.04,R36-M0-N8-I:J18-U11,2005-06-04-00.24.33.236793,R36-M0-N8-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33231,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14779,APPREAD,1117869874,2005.06.04,R22-M1-NC-I:J18-U11,2005-06-04-00.24.34.501998,R22-M1-NC-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33269,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14776,APPREAD,1117869874,2005.06.04,R31-M0-N8-I:J18-U01,2005-06-04-00.24.34.402119,R31-M0-N8-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33296,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14765,APPREAD,1117869874,2005.06.04,R36-M1-N8-I:J18-U11,2005-06-04-00.24.34.023674,R36-M1-N8-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33615,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14777,APPREAD,1117869874,2005.06.04,R26-M0-N0-I:J18-U11,2005-06-04-00.24.34.435520,R26-M0-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33627,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14781,APPREAD,1117869874,2005.06.04,R20-M1-N0-I:J18-U11,2005-06-04-00.24.34.568806,R20-M1-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33179,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14793,APPREAD,1117869874,2005.06.04,R37-M1-N0-I:J18-U11,2005-06-04-00.24.34.998598,R37-M1-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33491,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14780,APPREAD,1117869874,2005.06.04,R22-M1-NC-I:J18-U01,2005-06-04-00.24.34.535737,R22-M1-NC-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33270,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14778,APPREAD,1117869874,2005.06.04,R26-M0-N0-I:J18-U01,2005-06-04-00.24.34.468503,R26-M0-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33628,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14790,APPREAD,1117869874,2005.06.04,R37-M0-N0-I:J18-U01,2005-06-04-00.24.34.896149,R37-M0-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33364,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14791,APPREAD,1117869874,2005.06.04,R37-M0-NC-I:J18-U11,2005-06-04-00.24.34.930462,R37-M0-NC-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33357,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14788,APPREAD,1117869874,2005.06.04,R30-M0-N0-I:J18-U01,2005-06-04-00.24.34.815776,R30-M0-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33172,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14789,APPREAD,1117869874,2005.06.04,R37-M0-N0-I:J18-U11,2005-06-04-00.24.34.849624,R37-M0-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33363,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14787,APPREAD,1117869874,2005.06.04,R30-M0-N0-I:J18-U11,2005-06-04-00.24.34.768882,R30-M0-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33171,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14786,APPREAD,1117869874,2005.06.04,R31-M0-NC-I:J18-U01,2005-06-04-00.24.34.735159,R31-M0-NC-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33294,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14766,APPREAD,1117869874,2005.06.04,R36-M1-N8-I:J18-U01,2005-06-04-00.24.34.057980,R36-M1-N8-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33616,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14767,APPREAD,1117869874,2005.06.04,R22-M1-N0-I:J18-U11,2005-06-04-00.24.34.092005,R22-M1-N0-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33275,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14769,APPREAD,1117869874,2005.06.04,R26-M0-NC-I:J18-U11,2005-06-04-00.24.34.163982,R26-M0-NC-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33621,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14772,APPREAD,1117869874,2005.06.04,R26-M0-N8-I:J18-U01,2005-06-04-00.24.34.263058,R26-M0-N8-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33624,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14775,APPREAD,1117869874,2005.06.04,R31-M0-N8-I:J18-U11,2005-06-04-00.24.34.364031,R31-M0-N8-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33295,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14774,APPREAD,1117869874,2005.06.04,R26-M0-N4-I:J18-U01,2005-06-04-00.24.34.330114,R26-M0-N4-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33626,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14773,APPREAD,1117869874,2005.06.04,R26-M0-N4-I:J18-U11,2005-06-04-00.24.34.297174,R26-M0-N4-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33625,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14792,APPREAD,1117869874,2005.06.04,R37-M0-NC-I:J18-U01,2005-06-04-00.24.34.964554,R37-M0-NC-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33358,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14782,APPREAD,1117869874,2005.06.04,R20-M1-N0-I:J18-U01,2005-06-04-00.24.34.601982,R20-M1-N0-I:J18-U01,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33180,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14783,APPREAD,1117869874,2005.06.04,R20-M0-N8-I:J18-U11,2005-06-04-00.24.34.635008,R20-M0-N8-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33559,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
14785,APPREAD,1117869874,2005.06.04,R31-M0-NC-I:J18-U11,2005-06-04-00.24.34.701401,R31-M0-NC-I:J18-U11,RAS,APP,FATAL,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33293,E17,ciod: failed to read message prefix on control stream (CioStream socket to <*>
